main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [35328.9964810673, 15569.894209328022] (2) [34894, 15687]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [35328.9964810673, 15569.894209328022] (2) [34894, 15687]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34957.96825087492, 15562.7346065631] (2) [34685, 15684]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34957.96825087492, 15562.7346065631] (2) [34685, 15684]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34817.51973834279, 15560.59333803158] (2) [34637, 15685]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34817.51973834279, 15560.59333803158] (2) [34637, 15685]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34725.99880856286, 15545.521810881712] (2) [34593, 15685]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34725.99880856286, 15545.521810881712] (2) [34593, 15685]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34695.82953822151, 15540.337665197432] (2) [34479, 15689]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34695.82953822151, 15540.337665197432] (2) [34479, 15689]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34693.36561218498, 15527.057802167692] (2) [34396, 15684]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34693.36561218498, 15527.057802167692] (2) [34396, 15684]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34620.27353047786, 15529.79736684249] (2) [34298, 15673]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34620.27353047786, 15529.79736684249] (2) [34298, 15673]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34596.46130416392, 15531.183493849376] (2) [34298, 15673]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34596.46130416392, 15531.183493849376] (2) [34298, 15673]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34360.98518037692, 15546.55459353716] (2) [34035, 15621]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34360.98518037692, 15546.55459353716] (2) [34035, 15621]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34181.540911235905, 15536.300657657268] (2) [33835, 15589]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [34181.540911235905, 15536.300657657268] (2) [33835, 15589]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33848.15055714583, 15507.411730214595] (2) [33643, 15580]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33848.15055714583, 15507.411730214595] (2) [33643, 15580]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33664.2288420689, 15487.7707684821] (2) [33555, 15579]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33664.2288420689, 15487.7707684821] (2) [33555, 15579]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33600.29164758748, 15480.88630799601] (2) [33486, 15565]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33600.29164758748, 15480.88630799601] (2) [33486, 15565]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33542.69055828573, 15469.939488919808] (2) [33430, 15542]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33564.62179760351, 15454.542048333038] (2) [33430, 15542]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33564.62179760351, 15454.542048333038] (2) [33397, 15530]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33576.29818488119, 15449.390382747417] (2) [33397, 15530]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33576.29818488119, 15449.390382747417] (2) [33329, 15458]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33380.34662282936, 15444.734009464073] (2) [33329, 15458]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33380.34662282936, 15444.734009464073] (2) [33258, 15386]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33209.387957889696, 15439.523371307909] (2) [33258, 15386]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33209.387957889696, 15439.523371307909] (2) [33126, 15290]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33148.76402613518, 15437.752317577755] (2) [33126, 15290]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33148.76402613518, 15437.752317577755] (2) [33126, 15290]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33149.21681419182, 15386.02297093054] (2) [33126, 15290]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33149.21681419182, 15386.02297093054] (2) [33080, 15248]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33144.53032584675, 15308.592052929713] (2) [33080, 15248]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33144.53032584675, 15308.592052929713] (2) [33060, 15218]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33107.08775037705, 15265.339424033735] (2) [33060, 15218]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33107.08775037705, 15265.339424033735] (2) [32997, 15133]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32987.83807602423, 15215.941223034455] (2) [32997, 15133]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32987.83807602423, 15215.941223034455] (2) [32940, 15069]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32946.04099918096, 15197.334468829536] (2) [32940, 15069]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32946.04099918096, 15197.334468829536] (2) [32870, 15006]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32806.04771726204, 15137.215345372277] (2) [32870, 15006]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32806.04771726204, 15137.215345372277] (2) [32819, 14937]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32692.531020162773, 15047.583496423355] (2) [32819, 14937]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32692.531020162773, 15047.583496423355] (2) [32800, 14908]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32652.955717164663, 15014.981591786365] (2) [32800, 14908]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32711.42487783484, 14932.599126437477] (2) [32800, 14908]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32711.42487783484, 14932.599126437477] (2) [32800, 14908]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32737.002193519344, 14902.680690479501] (2) [32773, 14716]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32737.002193519344, 14902.680690479501] (2) [32773, 14716]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32700.442888324254, 14870.573832455282] (2) [32811, 14568]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32700.442888324254, 14870.573832455282] (2) [32811, 14568]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32513.28723000833, 14805.678686677376] (2) [32811, 14568]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32513.28723000833, 14805.678686677376] (2) [32811, 14568]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32415.330191335248, 14713.755701907294] (2) [32825, 14517]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32415.330191335248, 14713.755701907294] (2) [32825, 14517]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32421.9927251073, 14587.041322617997] (2) [32880, 14389]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32421.9927251073, 14587.041322617997] (2) [32880, 14389]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32425.961218875156, 14544.169791815495] (2) [32913, 14322]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32384.853332109302, 14480.921275907653] (2) [32913, 14322]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32384.853332109302, 14480.921275907653] (2) [32954, 14257]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32371.96361752437, 14457.327592662774] (2) [32954, 14257]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32371.96361752437, 14457.327592662774] (2) [33000, 14186]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32371.96361752437, 14457.327592662774] (2) [33000, 14186]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32376.414334059507, 14421.421580617129] (2) [33032, 14092]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32380.019119511766, 14409.745214880782] (2) [33032, 14092]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32380.019119511766, 14409.745214880782] (2) [33063, 14023]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32490.36304987591, 14329.359339854385] (2) [33063, 14023]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32490.36304987591, 14329.359339854385] (2) [33097, 13956]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32494.137557719376, 14213.784375965519] (2) [33097, 13956]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32494.137557719376, 14213.784375965519] (2) [33200, 13860]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32495.303713458037, 14176.069432564122] (2) [33200, 13860]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32495.303713458037, 14176.069432564122] (2) [33279, 13824]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32496.4745366337, 14164.655442203928] (2) [33279, 13824]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32496.4745366337, 14164.655442203928] (2) [33328, 13815]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32497.719806992267, 14162.60770386268] (2) [33328, 13815]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32497.719806992267, 14162.60770386268] (2) [33386, 13808]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32514.83552638045, 14030.233202140616] (2) [33386, 13808]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32632.195782248073, 13950.954860149463] (2) [33562, 13786]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32632.195782248073, 13950.954860149463] (2) [33602, 13788]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32675.633061792767, 13920.837836823956] (2) [33602, 13788]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32675.633061792767, 13920.837836823956] (2) [33602, 13788]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32651.794908110365, 13857.9252388817] (2) [33602, 13788]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [32999.387707820264, 13735.700755502536] (2) [33928, 13762]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33331.66572176263, 13681.702409091078] (2) [34252, 13750]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33338.886892996714, 13660.080718557923] (2) [34252, 13750]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33338.886892996714, 13660.080718557923] (2) [34298, 13760]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [33339.41296372661, 13653.496599459017] (2) [34298, 13760]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [40577.63276036638, 13963.190982625152] (2) [41523, 13870]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [40577.63276036638, 13963.190982625152] (2) [41523, 13870]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41079.23171863783, 13956.685730535359] (2) [42013, 13869]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41079.23171863783, 13956.685730535359] (2) [42013, 13869]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41228.128514479045, 13936.455382597358] (2) [42125, 13852]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41228.128514479045, 13936.455382597358] (2) [42125, 13852]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41499.88379435077, 13910.944091861484] (2) [42256, 13828]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41748.350424735356, 13904.8567618398] (2) [42256, 13828]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41748.350424735356, 13904.8567618398] (2) [42378, 13809]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41837.449784955665, 13902.776929522344] (2) [42378, 13809]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41882.01430769473, 13904.452413694382] (2) [42477, 13791]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41882.01430769473, 13904.452413694382] (2) [42477, 13791]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [41908.58091784278, 13911.300177936157] (2) [42522, 13787]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42084.34822696978, 13915.128761050504] (2) [42522, 13787]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42084.34822696978, 13915.128761050504] (2) [42522, 13787]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42368.823444279864, 13892.779493185124] (2) [42522, 13787]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42368.823444279864, 13892.779493185124] (2) [42668, 13781]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42471.094813069256, 13868.634432390938] (2) [42668, 13781]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42471.094813069256, 13868.634432390938] (2) [42725, 13783]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42506.88001545392, 13859.62995360163] (2) [42725, 13783]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42694.70957317611, 13843.779958576351] (2) [43069, 13797]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42694.70957317611, 13843.779958576351] (2) [43069, 13797]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42694.70957317611, 13843.779958576351] (2) [43211, 13800]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42862.62428031753, 13844.75058670185] (2) [43211, 13800]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42922.746384297556, 13845.400720235935] (2) [43259, 13798]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [42922.746384297556, 13845.400720235935] (2) [43259, 13798]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43069.41418476876, 13852.300491210246] (2) [43374, 13784]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43110.84819508584, 13860.08816920694] (2) [43374, 13784]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43110.84819508584, 13860.08816920694] (2) [43552, 13777]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43180.91257300081, 13866.584019145317] (2) [43552, 13777]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43180.91257300081, 13866.584019145317] (2) [43602, 13772]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43204.479609824986, 13869.099631337724] (2) [43602, 13772]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43204.479609824986, 13869.099631337724] (2) [43693, 13765]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43397.119226389295, 13863.227876377274] (2) [43693, 13765]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43397.119226389295, 13863.227876377274] (2) [43779, 13759]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43628.06908436164, 13847.734942041734] (2) [43779, 13759]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43628.06908436164, 13847.734942041734] (2) [43828, 13757]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43711.289734687285, 13841.67092321214] (2) [43878, 13753]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43736.1495998098, 13825.650496115986] (2) [44171, 13772]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43757.86893098106, 13809.600218545793] (2) [44171, 13772]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43757.86893098106, 13809.600218545793] (2) [44220, 13781]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43763.187662334676, 13803.600188777353] (2) [44220, 13781]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43763.187662334676, 13803.600188777353] (2) [44312, 13784]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [43963.334321039336, 13798.134356850103] (2) [44312, 13784]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [44234.563208217034, 13803.485400289715] (2) [44404, 13785]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [44234.563208217034, 13803.485400289715] (2) [44404, 13785]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [44234.563208217034, 13803.485400289715] (2) [44563, 13769]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [44234.563208217034, 13803.485400289715] (2) [44563, 13769]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [44351.400556352986, 13806.162245344745] (2) [44624, 13766]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [44351.400556352986, 13806.162245344745] (2) [44624, 13766]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [44395.98823904074, 13814.669429435398] (2) [44744, 13767]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [44409.15704157302, 13817.99115274564] (2) [44744, 13767]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [44964.889241002355, 13807.526528868351] (2) [45078, 13776]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [44994.05972452816, 13795.417581006386] (2) [45078, 13776]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45002.2853690204, 13790.850952378501] (2) [45078, 13776]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45002.2853690204, 13790.850952378501] (2) [45078, 13776]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45117.765207058466, 13784.454713163297] (2) [45309, 13825]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45117.765207058466, 13784.454713163297] (2) [45309, 13825]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45321.71022960435, 13790.333581434443] (2) [45408, 13842]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45321.71022960435, 13790.333581434443] (2) [45408, 13842]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45394.881084005094, 13792.593930599436] (2) [45541, 13852]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45394.881084005094, 13792.593930599436] (2) [45541, 13852]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45537.691402630924, 13811.454901984245] (2) [45587, 13850]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45537.691402630924, 13811.454901984245] (2) [45587, 13850]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45588.85353421446, 13818.673797520325] (2) [45808, 13817]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45588.85353421446, 13818.673797520325] (2) [45808, 13817]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45609.88695929677, 13834.958664507407] (2) [45866, 13811]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45645.57336308229, 13849.72831393605] (2) [45866, 13811]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45645.57336308229, 13849.72831393605] (2) [45966, 13806]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45645.57336308229, 13849.72831393605] (2) [45966, 13806]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45849.330341478286, 13856.311010356347] (2) [46056, 13808]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [45849.330341478286, 13856.311010356347] (2) [46056, 13808]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46068.00320554875, 13845.164182746683] (2) [46097, 13800]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46146.84788232951, 13840.932826108128] (2) [46097, 13800]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46146.84788232951, 13840.932826108128] (2) [46297, 13794]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46174.360763014054, 13839.233670647227] (2) [46297, 13794]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46174.360763014054, 13839.233670647227] (2) [46416, 13803]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46174.360763014054, 13839.233670647227] (2) [46416, 13803]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46189.084596515895, 13818.54977153554] (2) [46416, 13803]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46189.084596515895, 13818.54977153554] (2) [46416, 13803]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46424.36443757338, 13793.36259584755] (2) [46559, 13813]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46424.36443757338, 13793.36259584755] (2) [46559, 13813]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46507.20148136245, 13784.231358657613] (2) [46606, 13816]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46507.20148136245, 13784.231358657613] (2) [46606, 13816]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46660.95698528316, 13784.318219989611] (2) [46778, 13787]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46660.95698528316, 13784.318219989611] (2) [46778, 13787]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46716.301538094885, 13784.472202245659] (2) [46778, 13787]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46716.301538094885, 13784.472202245659] (2) [46778, 13787]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46765.47106086789, 13785.25605716966] (2) [46925, 13742]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46783.37446593436, 13785.649444764214] (2) [46925, 13742]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46783.37446593436, 13785.649444764214] (2) [47019, 13721]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46787.483089956455, 13785.861934540379] (2) [47019, 13721]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46787.483089956455, 13785.861934540379] (2) [47060, 13715]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46908.836907662044, 13783.664570970352] (2) [47060, 13715]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [46908.836907662044, 13783.664570970352] (2) [47160, 13687]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47112.04070400955, 13766.423113959901] (2) [47160, 13687]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47185.06445691008, 13760.103656052195] (2) [47254, 13655]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47280.308259243044, 13730.38541834472] (2) [47254, 13655]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47280.308259243044, 13730.38541834472] (2) [47329, 13634]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47311.584246067185, 13688.017374481033] (2) [47329, 13634]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47311.584246067185, 13688.017374481033] (2) [47410, 13619]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47364.539215069686, 13636.964926523948] (2) [47410, 13619]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47382.49387838382, 13617.554626444751] (2) [47515, 13579]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47585.820571332915, 13583.594000045385] (2) [47515, 13579]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47585.820571332915, 13583.594000045385] (2) [47591, 13510]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47585.820571332915, 13583.594000045385] (2) [47591, 13510]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47716.211968762545, 13532.936249261513] (2) [47601, 13489]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47771.01618113188, 13515.613990227766] (2) [47601, 13489]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47771.01618113188, 13515.613990227766] (2) [47601, 13489]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47789.33849299372, 13509.743273965223] (2) [47601, 13489]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47795.46677684804, 13455.675982318227] (2) [47603, 13460]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47795.46677684804, 13455.675982318227] (2) [47603, 13460]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47795.34876577325, 13435.804768720538] (2) [47593, 13364]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47795.34876577325, 13435.804768720538] (2) [47593, 13364]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47803.46266799479, 13363.373536247535] (2) [47560, 13213]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47803.46266799479, 13363.373536247535] (2) [47560, 13213]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47812.919081502834, 13272.642283753332] (2) [47544, 13188]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47812.919081502834, 13272.642283753332] (2) [47544, 13188]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47814.9195666412, 13237.720491263051] (2) [47536, 13138]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47814.9195666412, 13237.720491263051] (2) [47536, 13138]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47819.16280405518, 13198.362446028612] (2) [47536, 13044]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47819.16280405518, 13198.362446028612] (2) [47536, 13044]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47819.16280405518, 13198.362446028612] (2) [47536, 13044]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47820.46417331164, 13126.267090900406] (2) [47536, 13044]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47793.91735473957, 13063.80134084566] (2) [47529, 12879]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47793.91735473957, 13063.80134084566] (2) [47529, 12879]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47788.54429895999, 12964.598828222788] (2) [47526, 12841]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47785.377323800974, 12930.77770804477] (2) [47526, 12841]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47785.377323800974, 12930.77770804477] (2) [47516, 12772]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47699.446174396595, 12861.83405572105] (2) [47516, 12772]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47699.446174396595, 12861.83405572105] (2) [47498, 12751]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47645.06163902609, 12806.526319917082] (2) [47498, 12751]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47645.06163902609, 12806.526319917082] (2) [47436, 12692]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47624.62306080433, 12786.667265286682] (2) [47436, 12692]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47624.62306080433, 12786.667265286682] (2) [47405, 12678]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47619.3982485798, 12702.662538999077] (2) [47405, 12678]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47619.3982485798, 12702.662538999077] (2) [47326, 12638]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47619.3982485798, 12702.662538999077] (2) [47326, 12638]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47654.066467983284, 12416.989666570536] (2) [47152, 12597]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47654.066467983284, 12416.989666570536] (2) [47152, 12597]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47654.066467983284, 12416.989666570536] (2) [47075, 12585]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47648.55212268964, 12392.011886082879] (2) [47075, 12585]
main_provisional_multimodal.js:1667 カメラと実際の位置 (2) [47610.66828101645, 12385.264992150034] (2) [47007, 12576]
